eco2,humidity,pressure,raw_ethanol,raw_h2,temperature,timestamp,fire_alarm
838,51.39589,1005.97998,3265,179,38.85765,532,1
847,51.62296,1005.96997,3262,173,38.76133,533,1
815,51.85108,1006.01001,3256,169,38.67588,534,1
807,52.106,1005.95001,3261,166,38.79337,535,1
933,52.27089,1005.98999,3274,162,38.8443,536,1
3135,52.57521,1005.98999,3315,172,38.87997,537,1
3817,52.91719,1006.06,3350,189,38.93929,538,1
6048,53.19643,1006.03003,3378,219,39.01653,539,1
7242,53.4831,1006.02002,3406,246,39.06193,540,1
8383,53.69253,1006.02002,3428,276,39.11018,541,1
8859,53.97024,1006.0,3449,301,39.17942,542,1
9154,54.11091,1006.02002,3467,321,39.22215,543,1
7934,54.2491,1006.03003,3474,342,39.2519,544,1
8192,54.41351,1005.96997,3479,408,39.30798,545,1
9933,54.63896,1006.03003,3472,393,39.39133,546,1
6215,54.59661,1006.02002,3477,366,39.3177,547,1
3190,54.41751,1006.0,3472,374,39.22863,548,1
2065,54.24643,1006.04999,3456,361,39.17656,549,1
1850,54.00381,1006.04999,3450,322,39.12449,551,1
2946,54.16279,1006.03998,3448,333,39.20593,553,1
2793,54.21114,1005.98999,3443,325,39.14928,554,1
2361,54.22306,1006.03998,3434,323,39.13841,555,1
1882,54.17929,1006.01001,3431,325,39.09416,556,1
1693,54.20837,1006.01001,3418,319,39.0583,557,1
1368,54.1029,1006.01001,3411,312,39.03255,558,1
1489,54.15583,1006.04999,3412,316,39.08978,559,1
2029,54.21753,1006.0,3412,302,39.10332,560,1
2061,54.30498,1005.98999,3421,306,39.11304,561,1
1858,54.27036,1006.0,3410,310,39.06174,562,1
1858,54.25978,1005.96002,3413,371,39.04781,563,1
1559,54.216,1006.03998,3410,338,38.89446,564,1
1433,54.16889,1006.01001,3408,317,38.71956,565,1
1159,54.12445,1006.0,3402,296,38.56392,566,1
1122,54.11072,1006.0,3397,279,38.40752,567,1
1027,54.18091,1006.06,3394,262,38.37261,568,1
963,54.18644,1006.0,3389,248,38.26237,569,1
925,54.32215,1006.03998,3388,238,38.18321,570,1
1101,54.40674,1006.06,3384,231,38.17158,571,1
1062,54.45805,1006.04999,3384,215,38.06667,572,1
982,54.56209,1006.03998,3380,209,38.05027,573,1
929,54.63839,1006.0,3375,207,38.08708,574,1
902,54.73528,1005.97998,3375,193,38.03635,575,1
1631,54.85001,1006.03003,3375,211,37.98332,576,1
1294,54.95148,1005.98999,3377,209,37.84103,577,1
1590,55.1321,1006.0,3389,217,37.89082,578,1
4040,55.53026,1005.95001,3409,279,38.05294,579,1
2941,55.94501,1005.95001,3438,323,38.24368,580,1
4106,56.09751,1005.96002,3447,348,38.31215,581,1
2150,56.22892,1005.97998,3445,356,38.41095,582,1
2150,56.24866,1006.0,3444,355,38.47294,583,1
2063,56.2685,1006.01001,3439,349,38.54485,584,1
1316,56.20298,1005.98999,3437,349,38.53798,585,1
1316,56.15959,1006.02002,3432,345,38.51719,586,1
1957,56.19774,1006.01001,3441,344,38.39664,587,1
2145,56.30522,1006.0,3440,346,38.35945,588,1
1829,56.2232,1006.0,3442,348,38.30299,589,1
1756,56.24914,1005.98999,3438,340,38.24883,590,1
2020,56.394,1006.02002,3440,340,38.29861,591,1
2495,56.48308,1005.96997,3450,355,38.35907,592,1
2116,56.52208,1005.95001,3442,362,38.38158,593,1
2427,56.57625,1005.94,3446,359,38.43288,594,1
2289,56.51445,1006.03003,3444,399,38.44566,595,1
1949,56.48508,1005.95001,3444,383,38.41839,596,1
1508,56.28567,1006.0,3442,334,38.40179,597,1
1357,56.18858,1006.04999,3436,316,38.4016,598,1
1219,56.16932,1006.04999,3433,294,38.35983,599,1
1071,56.11753,1006.03998,3432,273,38.35506,600,1
1044,56.09179,1006.03998,3431,267,38.34019,601,1
1053,56.09503,1006.04999,3420,253,38.28468,602,1
1272,56.09865,1006.0,3418,269,38.20686,603,1
1973,56.19278,1006.04999,3421,279,38.21278,604,1
1973,56.15072,1006.06,3419,273,38.17577,605,1
1461,56.09636,1006.01001,3422,271,38.03368,606,1
1391,56.1388,1006.06,3410,272,38.03215,607,1
1304,56.16684,1005.98999,3408,270,37.94441,608,1
1195,56.13213,1006.01001,3408,256,37.90398,609,1
1059,56.12717,1006.12,3404,258,37.89291,610,1
961,56.22177,1006.01001,3401,253,37.91313,611,1
1460,56.2439,1006.03003,3402,251,37.99229,612,1
1354,56.27604,1006.04999,3397,306,38.06381,613,1
1149,56.31924,1006.03998,3391,282,38.1012,614,1
1050,56.25582,1006.07001,3396,254,38.13744,615,1
1001,56.25448,1006.04999,3388,253,38.14507,616,1
977,56.24113,1006.08002,3393,234,38.1216,617,1
979,56.22625,1006.02002,3386,225,38.0827,618,1
1213,56.28109,1006.04999,3381,222,38.12389,620,1
1264,56.41603,1005.97998,3380,223,38.16929,621,1
1459,56.88972,1006.01001,3364,224,38.52844,622,1
2461,57.48224,1006.01001,3323,274,39.88857,623,1
4408,56.99759,1006.02002,3334,292,40.29503,624,1
2867,56.53715,1006.0,3334,305,40.61298,625,1
3060,55.85737,1006.0,3349,289,40.62481,626,1
1696,55.19762,1006.02002,3365,288,40.36961,627,1
2700,54.88443,1006.02002,3377,298,40.38372,628,1
2901,54.68121,1006.06,3386,306,40.48023,629,1
4059,54.48704,1006.01001,3399,305,40.58208,630,1
4312,54.25396,1005.98999,3424,328,40.63301,631,1
7435,54.21324,1005.96002,3443,364,40.81554,632,1
7435,53.95575,1006.03998,3447,377,40.81497,633,1
5458,53.75404,1005.98999,3463,390,40.89336,634,1
5191,53.57008,1006.02002,3473,404,40.91053,635,1
3931,53.33347,1006.02002,3475,408,40.88974,636,1
3222,53.00083,1005.96997,3474,396,40.90519,637,1
3210,53.04232,1005.98999,3485,408,40.92197,638,1
2760,52.93798,1005.98999,3488,404,40.85083,639,1
3297,52.76327,1006.02002,3492,407,40.7959,640,1
3297,52.74258,1005.96997,3490,419,40.80296,641,1
2928,52.72398,1005.98999,3483,415,40.71674,642,1
2569,52.69938,1006.0,3483,408,40.52601,643,1
2058,52.62032,1006.03998,3480,414,40.42873,644,1
1645,52.60019,1006.04999,3474,412,40.38048,645,1
1407,52.52523,1005.96002,3476,409,40.28358,646,1
1320,52.58818,1006.03998,3464,411,40.2441,647,1
1725,52.59266,1006.02002,3469,398,40.26051,648,1
1627,52.61583,1006.01001,3471,390,40.17906,649,1
1615,52.41899,1006.01001,3465,434,39.93797,650,1
1879,52.4725,1005.98999,3468,412,39.84585,651,1
1638,52.51484,1006.03998,3471,383,39.73541,652,1
2051,52.54431,1006.03998,3466,376,39.7459,653,1
1719,52.58789,1005.98999,3470,367,39.76536,654,1
1495,52.59495,1006.02002,3467,365,39.76879,655,1
1714,52.66294,1006.01001,3464,365,39.77356,656,1
2509,52.77948,1006.0,3468,371,39.84585,657,1
2741,52.8614,1005.96997,3483,366,39.85691,658,1
2618,52.93665,1006.03998,3498,392,39.87751,659,1
2369,52.92673,1006.01001,3505,387,39.86511,660,1
1789,52.76051,1006.08002,3504,393,39.81133,661,1
1559,52.70205,1006.03998,3499,391,39.75334,662,1
1244,52.53448,1006.01001,3493,377,39.62345,663,1
1244,52.54374,1006.01001,3489,367,39.65397,664,1
1303,52.68068,1006.03003,3490,375,39.72702,665,1
1573,52.69175,1006.0,3491,376,39.58073,666,1
1753,52.78215,1006.03998,3482,366,39.50405,667,1
1505,52.878,1006.01001,3482,363,39.43787,668,1
1428,52.90241,1006.02002,3479,358,39.34288,669,1
1755,52.9809,1006.07001,3480,353,39.36768,670,1
1733,53.08447,1006.01001,3479,357,39.41517,671,1
1607,53.20921,1006.03998,3478,352,39.41193,672,1
1354,53.33481,1006.06,3479,341,39.37302,673,1
1323,53.38192,1006.03998,3479,343,39.3261,674,1
1292,53.40424,1006.03003,3479,340,39.28318,675,1
1189,53.46355,1006.03003,3479,328,39.23836,676,1
1058,53.56035,1006.0,3468,327,39.21432,677,1
969,53.6231,1006.02002,3468,319,39.20135,678,1
919,53.69129,1006.04999,3459,301,39.16492,679,1
905,53.80602,1006.06,3455,297,39.13708,680,1
877,53.8785,1006.06,3455,314,39.0255,681,1
973,53.95155,1006.07001,3447,334,38.91449,682,1
2063,54.19464,1006.03998,3456,379,38.89446,683,1
2063,54.55322,1006.02002,3469,299,38.96999,684,1
4074,55.09357,1006.07001,3497,361,39.07757,685,1
3870,55.22518,1005.98999,3495,358,38.98754,686,1
2282,55.21164,1005.97998,3489,353,38.91106,687,1
1958,55.07374,1006.0,3487,359,38.78574,688,1
1720,55.03445,1005.98999,3482,360,38.75256,689,1
1970,55.12848,1006.07001,3493,365,38.81378,690,1
2237,55.27744,1006.07001,3492,375,38.81569,691,1
2002,55.31206,1006.0,3486,375,38.81874,692,1
1701,55.21202,1006.02002,3477,360,38.7949,693,1
1490,55.16672,1006.02002,3473,364,38.75828,694,1
1333,55.11646,1005.96002,3472,355,38.69667,695,1
1175,54.94909,1005.96002,3469,349,38.58452,696,1
2115,55.10759,1006.01001,3473,363,38.55228,697,1
2067,55.47523,1006.0,3476,370,38.7619,698,1
1491,55.68829,1006.06,3469,361,38.87253,699,1
1176,55.69458,1005.94,3468,367,38.79261,700,1
1050,55.78556,1006.03998,3465,358,38.8319,701,1
1086,55.88732,1006.01001,3459,406,38.90018,702,1
1870,56.05879,1005.98999,3454,372,38.94806,703,1
2551,56.24323,1006.06,3481,380,39.0873,704,1
2363,56.17285,1006.02002,3473,407,39.10542,705,1
1310,56.00414,1006.02002,3470,374,39.12334,707,1
3365,56.10142,1006.03998,3497,419,39.2849,708,1
3075,56.17361,1006.04999,3502,456,39.40144,709,1
4754,56.39734,1006.03003,3511,486,39.63451,710,1
4247,56.48031,1006.04999,3524,489,39.73827,711,1
2886,56.44646,1006.02002,3514,484,39.90517,712,1
1990,56.25553,1006.02002,3514,483,39.96277,713,1
1300,55.81408,1006.03998,3506,475,39.88152,714,1
1018,55.39722,1006.01001,3502,494,39.7089,715,1
904,55.00832,1006.03003,3496,478,39.63547,716,1
841,54.66347,1006.02002,3491,475,39.60857,717,1
903,54.41179,1005.96002,3481,433,39.57977,718,1
1124,54.25224,1006.0,3484,419,39.67037,719,1
1124,54.10872,1006.01001,3501,438,39.66656,720,1
2576,54.04549,1006.03003,3502,447,39.78424,721,1
1564,53.9155,1005.95001,3506,446,39.82906,722,1
1902,53.8765,1006.0,3511,445,39.90135,723,1
3640,54.10271,1006.07001,3524,438,40.13462,724,1
4470,54.23212,1005.96997,3536,471,40.29522,725,1
2876,54.09737,1006.06,3555,486,40.25421,726,1
4504,54.29373,1006.04999,3572,513,40.54184,727,1
5626,54.31013,1006.03003,3584,517,40.58743,728,1
5739,54.42524,1006.01001,3601,534,40.72742,729,1
4199,54.52471,1006.03003,3594,537,40.90214,730,1
2327,53.83797,1006.06,3585,510,40.78808,732,1
3613,53.89194,1006.03003,3603,531,40.9996,733,1
2708,53.84121,1006.0,3602,538,41.07628,734,1
1497,53.53889,1006.0,3593,530,41.10985,735,1
3247,53.63121,1006.02002,3594,537,41.35036,736,1
1526,53.23801,1006.06,3597,550,41.26492,737,1
1349,52.94237,1006.06,3580,554,41.12034,738,1
2283,52.84796,1006.06,3580,554,41.07895,739,1
2731,52.97728,1006.08002,3580,567,41.2817,741,1
2042,52.89078,1006.10999,3573,567,41.3332,742,1
2087,52.72779,1006.03003,3578,556,41.38527,743,1
1366,52.32859,1006.02002,3579,543,41.15391,744,1
1123,52.21729,1005.94,3564,542,41.30955,745,1
2018,52.13137,1006.01001,3552,525,41.79153,746,1
2643,52.1533,1006.02002,3550,529,42.66949,747,1
1248,51.41954,1006.03003,3552,534,42.68837,748,1
904,50.74787,1006.02002,3544,585,42.30556,749,1
1197,50.33588,1005.98999,3533,531,42.19112,750,1
1197,50.27275,1005.97998,3525,503,42.47055,751,1
1837,50.10767,1006.0,3521,480,42.53922,752,1
1112,49.60165,1006.03003,3523,451,42.2184,753,1
837,49.65439,1005.96997,3513,455,42.31148,754,1
1977,49.65105,1006.06,3514,517,42.57641,755,1
1801,49.39699,1006.0,3519,501,42.61799,756,1
1281,49.1806,1006.03998,3516,497,42.62352,757,1
1109,48.97757,1006.01001,3520,462,42.58347,758,1
1357,48.89231,1006.0,3522,450,42.57584,759,1
1413,48.78626,1005.98999,3521,457,42.56229,760,1
1023,48.49873,1006.0,3523,437,42.33246,761,1
803,48.22264,1006.03998,3515,413,41.93459,762,1
638,48.1267,1006.03003,3505,337,41.74385,763,1
523,48.0279,1006.01001,3506,325,41.36467,764,1
494,48.00892,1006.0,3501,314,41.17832,765,1
472,48.08769,1006.04999,3495,306,41.01315,766,1
599,48.21758,1006.02002,3490,306,40.98587,767,1
681,48.26546,1006.04999,3480,319,40.73219,768,1
852,48.44465,1006.01001,3479,338,40.6414,769,1
852,48.86818,1006.01001,3477,409,40.7814,770,1
1095,49.00961,1006.01001,3470,377,40.96127,771,1
866,49.09573,1005.97998,3455,348,40.98663,772,1
1485,50.02565,1005.97998,3447,347,42.28077,773,1
1945,50.00973,1005.91998,3422,352,42.85564,774,1
1826,49.74651,1006.02002,3452,389,43.18542,775,1
4434,49.82214,1006.01001,3467,403,43.86597,776,1
1986,49.36657,1005.98999,3453,394,44.36283,777,1
3221,48.87981,1006.03003,3465,436,44.78989,778,1
2562,48.31438,1005.95001,3468,459,44.98844,779,1
2119,47.70155,1005.97998,3471,455,44.97395,780,1
995,47.04256,1005.95001,3473,457,44.81583,781,1
754,46.49811,1005.94,3469,439,44.61212,782,1
550,46.06323,1006.01001,3471,416,44.43645,783,1
437,45.77599,1006.01001,3471,410,44.24839,784,1
400,45.51306,1005.96997,3469,400,44.12365,785,1
400,45.34435,1006.0,3468,383,43.99509,786,1
408,45.27931,1005.96002,3468,361,43.92529,787,1
661,45.2549,1005.97998,3461,359,43.95409,788,1
1957,45.48635,1006.02002,3464,366,44.22169,789,1
1363,45.31584,1006.09003,3405,382,44.4582,791,1
1331,45.08905,1005.95001,3390,367,44.4067,792,1
847,44.88688,1005.97998,3407,352,44.40022,793,1
619,44.65656,1006.0,3405,365,44.23904,794,1
787,44.84034,1005.98999,3353,386,44.61536,795,1
1238,44.71893,1005.97998,3363,862,44.96422,796,1
1300,44.49186,1006.09998,3381,404,45.05978,797,1
8994,44.72342,1006.08002,3393,451,45.5925,798,1
9936,44.48481,1006.09998,3407,445,45.71114,799,1
9894,44.17734,1005.98999,3416,437,45.82863,800,1
1779,43.75801,1005.98999,3415,417,45.64533,801,1
996,43.39247,1006.03003,3410,400,45.56026,802,1
1021,43.26258,1006.0,3409,397,45.37277,803,1
1070,43.46066,1006.06,3408,389,45.60986,804,1
863,43.38617,1006.08002,3408,379,45.55569,805,1
943,43.31303,1005.94,3416,366,45.40253,806,1
1194,43.44463,1005.94,3405,350,45.74699,807,1
1021,43.36395,1005.98999,3404,348,45.84789,808,1
861,43.10741,1006.01001,3403,355,45.95013,809,1
1065,42.90094,1005.96002,3402,352,45.90912,810,1
635,42.68484,1006.0,3406,336,45.65105,811,1
866,42.65671,1005.95001,3404,336,45.81146,812,1
1058,42.58099,1006.0,3397,327,45.92686,813,1
744,42.40799,1005.96997,3393,326,45.73326,814,1
453,42.26742,1005.96997,3401,303,45.68462,815,1
804,42.50746,1005.91998,3402,298,45.83302,816,1
440,42.45567,1005.94,3398,302,46.24882,817,1
400,42.21764,1005.96002,3392,294,46.16356,818,1
400,42.05227,1005.96002,3398,281,46.0413,819,1
400,41.92419,1006.01001,3395,264,46.03691,820,1
400,42.16528,1006.01001,3389,262,46.25492,821,1
725,42.14373,1006.0,3387,259,46.47503,822,1
591,42.03281,1005.98999,3377,281,46.58566,823,1
1431,42.60359,1005.96002,3356,280,47.54448,825,1
1555,42.57526,1005.95001,3348,286,48.15502,826,1
1412,42.23595,1005.98999,3337,286,48.42186,827,1
1054,41.82167,1006.0,3347,281,48.69919,828,1
666,41.07027,1005.96997,3357,274,48.33584,829,1
678,40.70683,1005.92999,3359,264,48.12088,830,1
805,40.66563,1005.98999,3351,242,48.75507,831,1
836,40.22694,1006.02002,3354,229,48.77033,832,1
540,39.82944,1005.97998,3357,224,48.64082,833,1
400,39.43987,1005.94,3359,220,48.47546,834,1
400,39.18161,1006.0,3354,215,48.2481,835,1
740,39.1758,1006.01001,3355,245,48.33012,836,1
962,39.7769,1005.96002,3341,255,48.85826,837,1
865,39.44426,1006.01001,3345,246,48.99368,838,1
534,39.09006,1006.0,3354,241,48.96259,839,1
400,38.79747,1005.95001,3348,226,48.99406,840,1
400,38.54141,1005.95001,3355,212,48.93894,841,1
400,38.34276,1005.97998,3364,212,49.0181,842,1
400,38.18903,1005.90997,3361,212,48.95916,843,1
896,38.15851,1005.91998,3367,210,48.90175,844,1
701,38.2863,1005.95001,3369,227,48.85387,845,1
540,38.37824,1005.91998,3370,220,48.82851,846,1
407,38.31987,1005.95001,3363,210,48.66982,847,1
1011,38.63859,1005.94,3370,226,48.83099,848,1
765,38.57012,1005.92999,3371,278,48.8924,849,1
808,38.45329,1005.90002,3354,254,48.90156,850,1
1005,39.31112,1005.94,3348,232,49.81976,851,1
803,39.3424,1005.89001,3353,228,51.17016,852,1
1240,38.79356,1005.88,3351,247,51.68209,853,1
1240,38.36308,1005.89001,3359,238,52.32601,854,1
808,37.56456,1005.90997,3358,215,52.45781,855,1
538,36.83844,1005.94,3365,206,52.49157,856,1
461,36.16705,1005.91998,3364,194,52.63062,857,1
489,35.93483,1005.90002,3368,198,52.70233,858,1
492,35.70786,1006.0,3369,183,52.65446,859,1
492,35.55365,1005.91998,3367,192,52.56844,860,1
556,35.38857,1005.96002,3363,207,52.3962,861,1
811,35.26955,1005.96002,3357,183,52.32468,862,1
635,35.3035,1005.94,3339,174,52.27566,863,1
827,35.66971,1005.87,3287,178,52.37732,864,1
2599,36.17153,1005.94,3263,191,53.09486,865,1
1986,36.45706,1005.94,3225,242,53.97625,866,1
1853,37.38537,1005.89001,3220,256,56.14452,867,1
1894,37.11519,1005.90997,3222,263,58.79307,868,1
1336,35.7564,1005.92999,3223,237,60.5711,869,1
1612,34.50966,1005.91998,3235,231,62.04433,870,1
1834,33.12531,1005.91998,3224,222,63.21297,871,1
2601,31.94942,1005.90997,3198,220,64.00414,872,1
2492,30.79748,1005.95001,3193,225,64.84852,873,1
2618,28.88594,1005.96997,3213,215,65.27309,875,1
2319,28.12967,1005.95001,3209,224,65.52563,876,1
1944,27.07319,1006.0,3235,217,65.29255,877,1
1836,26.85509,1005.95001,3247,208,65.78827,878,1
1736,26.1795,1005.94,3244,209,66.14132,879,1
1503,25.5414,1005.90997,3235,200,66.09497,880,1
2140,25.64068,1005.85999,3206,195,66.15009,881,1
2520,25.69246,1005.90997,3201,194,66.39767,882,1
1730,25.28725,1005.96002,3211,191,66.35723,883,1
1232,24.69397,1005.95001,3226,182,65.95116,884,1
1516,24.52879,1005.96002,3221,180,65.56873,885,1
1635,24.73392,1005.96002,3234,186,65.39803,886,1
1879,25.02489,1005.90997,3251,184,65.74173,887,1
1661,24.81842,1005.94,3252,185,65.68394,888,1
1308,24.67766,1005.95001,3254,180,65.57751,889,1
1308,24.35446,1005.95001,3267,179,64.95552,890,1
875,24.195,1005.90997,3282,174,64.48002,891,1
838,24.37773,1005.89001,3286,177,64.34994,892,1
820,24.5347,1005.82001,3300,163,64.1016,893,1
820,24.5182,1005.90002,3301,167,63.71555,894,1
789,24.65286,1005.92999,3304,179,63.5025,895,1
749,24.64418,1006.01001,3309,166,63.11455,896,1
772,25.02613,1005.92999,3297,168,63.01327,897,1
1250,25.74816,1005.90997,3191,187,63.39493,898,1
1784,25.93594,1005.96002,3198,191,63.70773,899,1
2777,25.93288,1005.94,3215,197,63.87672,900,1
2666,25.72842,1005.98999,3246,216,63.7991,901,1
3574,25.86651,1005.91998,3225,221,63.74626,902,1
5126,26.02711,1005.88,3219,233,63.90133,903,1
3084,25.99325,1005.89001,3227,238,64.05258,904,1
2774,26.16768,1005.96997,3231,217,64.30817,905,1
3484,26.01709,1005.90002,3218,242,64.29558,906,1
4030,25.9902,1005.90002,3129,263,64.45904,908,1
5525,25.95844,1005.92999,3158,274,64.82162,909,1
3632,25.66404,1005.90997,3196,284,64.97631,910,1
3428,25.2614,1005.89001,3227,285,64.89429,911,1
1634,24.56408,1005.96002,3272,278,64.45427,913,1
1178,24.35808,1005.91998,3283,287,63.87405,914,1
1722,24.47262,1005.98999,3288,274,63.3337,915,1
1787,24.83873,1005.89001,3284,252,63.25684,916,1
1425,24.97702,1005.90997,3288,266,62.80861,917,1
1842,25.53644,1005.90002,3247,260,63.06248,918,1
1823,25.65479,1005.92999,3255,256,63.04932,919,1
1448,25.61855,1005.89001,3275,253,62.77313,920,1
1133,25.54884,1005.90997,3288,247,62.45232,921,1
1133,25.67644,1005.90002,3288,240,62.15992,922,1
1903,25.87576,1005.92999,3301,228,61.53145,924,1
1310,26.18933,1005.91998,3255,232,61.37524,925,1
1623,26.29881,1005.90002,3268,228,61.41148,926,1
1225,26.13192,1005.89001,3280,226,61.36017,927,1
969,26.16844,1005.91998,3272,236,61.03306,928,1
1557,26.50633,1005.85999,3261,229,60.9787,929,1
2511,26.99337,1005.85999,3248,229,61.10954,930,1
2422,27.26622,1005.83002,3245,228,61.19614,931,1
1955,27.54192,1005.89001,3249,236,61.58257,932,1
2503,27.63882,1005.83002,3251,244,62.34035,933,1
2389,27.51198,1005.90997,3255,265,62.63123,934,1
2944,27.34194,1005.85999,3262,265,62.86411,935,1
2711,27.02847,1005.90002,3254,267,62.97913,936,1
2622,26.90887,1005.87,3244,270,63.21068,937,1
2622,26.48373,1005.89001,3248,273,63.15002,938,1
1972,26.39599,1005.85999,3246,272,63.30051,939,1
1794,26.31435,1005.90002,3244,272,63.19122,940,1
1332,26.17035,1005.87,3245,250,63.07087,941,1
931,25.57478,1005.90002,3255,239,62.3455,942,1
915,25.37088,1005.87,3269,229,61.80668,943,1
2915,25.88568,1005.88,3231,241,62.13989,944,1
2915,26.19953,1005.96997,3228,243,62.53376,945,1
2757,25.95406,1005.95001,3248,252,62.50305,946,1
1345,25.66299,1005.91998,3261,245,62.0079,947,1
967,25.93784,1005.89001,3276,242,61.95545,948,1
1314,26.40924,1005.96002,3254,230,62.69054,949,1
1435,26.73845,1005.89001,3195,209,63.05561,950,1
1373,26.41296,1005.90002,3212,202,62.95376,951,1
1126,26.14374,1005.88,3232,206,62.70885,952,1
1173,26.06478,1005.94,3243,206,62.73479,953,1
1290,25.85516,1005.94,3257,194,62.55188,954,1
1105,25.71154,1005.88,3257,190,62.54902,955,1
945,25.64144,1005.85999,3271,220,62.43725,956,1
1109,25.8359,1005.94,3257,188,62.53529,957,1
1314,26.10168,1005.85999,3248,176,63.16662,959,1
1203,26.122,1005.90997,3252,172,63.41228,960,1
1306,25.76647,1005.87,3270,163,63.28316,961,1
931,25.41313,1005.87,3279,166,63.02567,962,1
2336,25.5785,1005.96002,3262,159,63.19809,963,1
1577,25.39358,1005.90002,3276,141,63.17368,964,1
1319,25.71392,1005.90002,3270,140,63.29937,965,1
1170,25.48056,1005.95001,3272,160,63.7085,966,1
1665,25.41838,1005.91998,3267,147,63.62648,967,1
1789,25.34609,1005.88,3263,150,63.65299,968,1
1530,25.20399,1005.96997,3268,147,63.51795,969,1
1399,25.08383,1005.94,3267,157,63.27629,970,1
1115,24.88203,1005.89001,3272,167,62.84714,971,1
2856,25.26875,1005.90997,3272,166,62.74071,972,1
2791,25.28334,1005.88,3279,166,62.57,973,1
1639,25.31252,1005.95001,3291,168,62.30125,974,1
1639,25.43011,1005.90997,3304,169,62.01401,975,1
1151,25.48685,1005.96002,3311,159,61.70864,976,1
1063,25.49276,1005.89001,3314,162,61.30123,977,1
925,25.52471,1005.89001,3315,159,60.85815,978,1
817,25.6711,1005.96002,3314,158,60.25105,979,1
